hrs,min,day_of_week,is_weekend,0,1,2,3,4
1,30,0,0,0.0043,0.0051,0.0127,0.0025,0.0013
1,35,0,0,0.0047,0.0104,0.0104,0.0032,0.0014
1,40,0,0,0.0058,0.0081,0.0114,0.0014,0.0026
1,45,0,0,0.0057,0.0085,0.0123,0.0028,0.0032
1,50,0,0,0.0032,0.0099,0.0097,0.004,0.0025
1,55,0,0,0.0042,0.0045,0.0135,0.0041,0.0019
2,0,0,0,0.0054,0.0064,0.011000000000000001,0.0032,0.0027
2,5,0,0,0.0046,0.0077,0.0069,0.0035,0.0014
2,10,0,0,0.0021,0.0095,0.0095,0.0034,0.0063
2,15,0,0,0.0044,0.0117,0.0098,0.0043,0.0038
2,20,0,0,0.0042,0.0098,0.0098,0.0027,0.0018
2,25,0,0,0.0047,0.0111,0.0122,0.0026,0.0024
2,30,0,0,0.0054,0.0124,0.0088,0.0026,0.0052
2,35,0,0,0.0046,0.0113,0.013000000000000001,0.0016,0.0017
2,40,0,0,0.0045,0.0093,0.012,0.0056,0.0015
2,45,0,0,0.0033,0.0098,0.0103,0.0009,0.0034
2,50,0,0,0.0043,0.0116,0.0135,0.0013,0.0033
2,55,0,0,0.0046,0.0111,0.0118,0.0053,0.0032
3,0,0,0,0.004,0.0089,0.0132,0.0018,0.0027
3,5,0,0,0.0039,0.0102,0.0132,0.0064,0.0071
3,10,0,0,0.0039,0.0105,0.0103,0.0032,0.0022
3,15,0,0,0.004,0.0111,0.0155,0.0023,0.0066
3,20,0,0,0.0033,0.0188,0.0121,0.0028,0.0021
3,25,0,0,0.0042,0.0116,0.0136,0.0016,0.0029
3,30,0,0,0.005,0.0189,0.0161,0.004,0.0025
3,35,0,0,0.0056,0.0216,0.0153,0.0039,0.0082
3,40,0,0,0.003,0.016,0.0176,0.0081,0.0079
3,45,0,0,0.0043,0.0197,0.0188,0.0063,0.0035
3,50,0,0,0.0045,0.0216,0.0176,0.0062,0.0039
3,55,0,0,0.0072,0.0162,0.0216,0.0035,0.0044
4,0,0,0,0.0054,0.0517,0.0196,0.0064,0.0046
4,5,0,0,0.006,0.0241,0.0204,0.0042,0.0067
4,10,0,0,0.0066,0.0184,0.021,0.0057,0.0084
4,15,0,0,0.0056,0.0209,0.026000000000000002,0.0059,0.0059
4,20,0,0,0.0076,0.0233,0.0221,0.0032,0.0099
4,25,0,0,0.009000000000000001,0.028999999999999998,0.0305,0.0101,0.0109
4,30,0,0,0.0073,0.0296,0.0318,0.0057,0.0095
4,35,0,0,0.0105,0.0278,0.0308,0.0066,0.0087
4,40,0,0,0.0103,0.03,0.0304,0.0102,0.01
4,45,0,0,0.0085,0.0335,0.031,0.01,0.0122
4,50,0,0,0.0106,0.0351,0.0363,0.0102,0.0112
4,55,0,0,0.0064,0.0228,0.0308,0.0137,0.0153
5,0,0,0,0.0121,0.0376,0.0355,0.0096,0.0198
5,5,0,0,0.0124,0.042,0.0345,0.0128,0.0187
5,10,0,0,0.0132,0.0447,0.0294,0.0129,0.0159
5,15,0,0,0.01,0.0428,0.0387,0.0156,0.0138
5,20,0,0,0.0109,0.0558,0.0384,0.0158,0.026000000000000002
5,25,0,0,0.0122,0.0512,0.0368,0.0202,0.0166
5,30,0,0,0.0151,0.0487,0.0374,0.0153,0.02
5,35,0,0,0.0186,0.0533,0.0498,0.0238,0.0287
5,40,0,0,0.0159,0.0546,0.0377,0.0366,0.027999999999999997
5,45,0,0,0.0173,0.0601,0.0447,0.039,0.0267
5,50,0,0,0.0166,0.063,0.0523,0.0332,0.0328
5,55,0,0,0.0173,0.0647,0.046,0.0392,0.0268
6,0,0,0,0.0374,0.0611,0.0424,0.0353,0.0457
6,5,0,0,0.0151,0.0745,0.052000000000000005,0.0301,0.0384
6,10,0,0,0.0198,0.0705,0.0445,0.0327,0.0467
6,15,0,0,0.0196,0.0754,0.0474,0.0373,0.0377
6,20,0,0,0.0201,0.0601,0.0305,0.0434,0.0526
6,25,0,0,0.0227,0.0795,0.059000000000000004,0.0392,0.0434
6,30,0,0,0.0197,0.0748,0.0574,0.0381,0.0585
6,35,0,0,0.0258,0.0776,0.0326,0.0415,0.0426
6,40,0,0,0.03,0.0429,0.0457,0.0475,0.0545
6,45,0,0,0.0295,0.0937,0.064,0.0433,0.0415
6,50,0,0,0.0305,0.0693,0.036000000000000004,0.053,0.0468
6,55,0,0,0.027000000000000003,0.0712,0.0395,0.0484,0.046
7,0,0,0,0.0269,0.0742,0.0457,0.0537,0.0434
7,5,0,0,0.0249,0.0504,0.0517,0.0529,0.0496
7,10,0,0,0.0272,0.0689,0.0398,0.0433,0.0411
7,15,0,0,0.0276,0.0656,0.0422,0.0511,0.0489
7,20,0,0,0.027999999999999997,0.054000000000000006,0.036000000000000004,0.0651,0.0486
7,25,0,0,0.0277,0.0543,0.0435,0.071,0.0398
7,30,0,0,0.0279,0.0817,0.0226,0.0632,0.0478
7,35,0,0,0.03,0.0682,0.0851,0.0637,0.0418
7,40,0,0,0.0272,0.0596,0.0456,0.07400000000000001,0.0397
7,45,0,0,0.0289,0.0657,0.0537,0.0725,0.0443
7,50,0,0,0.0274,0.0621,0.0426,0.0787,0.0472
7,55,0,0,0.0227,0.0454,0.0449,0.0732,0.0566
8,0,0,0,0.0247,0.05,0.0329,0.0656,0.0432
8,5,0,0,0.0225,0.0675,0.0509,0.0674,0.0426
8,10,0,0,0.0267,0.0534,0.0378,0.0693,0.0435
8,15,0,0,0.0244,0.0559,0.0379,0.0683,0.043
8,20,0,0,0.0259,0.0604,0.0459,0.0669,0.0439
8,25,0,0,0.0268,0.062,0.052000000000000005,0.066,0.0642
8,30,0,0,0.0282,0.063,0.051,0.0717,0.0561
8,35,0,0,0.027999999999999997,0.0933,0.0498,0.0608,0.0605
8,40,0,0,0.0306,0.0725,0.0424,0.0578,0.057999999999999996
8,45,0,0,0.0319,0.0576,0.0258,0.0692,0.0459
8,50,0,0,0.0304,0.0674,0.0412,0.0651,0.0754
8,55,0,0,0.0305,0.0844,0.0513,0.0611,0.0504
9,0,0,0,0.0304,0.0688,0.069,0.0545,0.0638
9,5,0,0,0.0283,0.0627,0.0401,0.0513,0.0584
9,10,0,0,0.055,0.0607,0.0555,0.0577,0.064
9,15,0,0,0.0318,0.0542,0.0563,0.0517,0.0699
9,20,0,0,0.0287,0.0607,0.0394,0.0501,0.0692
9,25,0,0,0.0364,0.0595,0.066,0.0523,0.0583
9,30,0,0,0.0392,0.0639,0.0544,0.0564,0.0671
9,35,0,0,0.0369,0.0648,0.0625,0.0535,0.0701
9,40,0,0,0.0413,0.0739,0.0522,0.0603,0.0827
9,45,0,0,0.0398,0.0717,0.0502,0.0658,0.0779
9,50,0,0,0.0414,0.0668,0.0716,0.0561,0.0876
9,55,0,0,0.0393,0.0617,0.0782,0.0579,0.0676
10,0,0,0,0.0341,0.0587,0.0729,0.0635,0.0755
10,5,0,0,0.0432,0.0669,0.0669,0.0524,0.0647
10,10,0,0,0.0437,0.0644,0.0574,0.0549,0.0769
10,15,0,0,0.0384,0.0541,0.0821,0.0574,0.0877
10,20,0,0,0.0405,0.0641,0.0681,0.0615,0.0766
10,25,0,0,0.0418,0.0631,0.0483,0.0498,0.0809
10,30,0,0,0.0327,0.0652,0.0703,0.0555,0.094
10,35,0,0,0.0464,0.0647,0.0622,0.0568,0.0923
10,40,0,0,0.0455,0.0557,0.0342,0.0591,0.0992
10,45,0,0,0.0415,0.0688,0.0631,0.0644,0.0847
10,50,0,0,0.0461,0.0639,0.0661,0.065,0.0823
10,55,0,0,0.0399,0.0588,0.0677,0.0574,0.0789
11,0,0,0,0.0412,0.0715,0.0816,0.0572,0.1006
11,5,0,0,0.0449,0.0611,0.0807,0.0576,0.0693
11,10,0,0,0.0447,0.0882,0.0505,0.0632,0.0844
11,15,0,0,0.0424,0.0655,0.0814,0.062,0.0744
11,20,0,0,0.0439,0.0645,0.0642,0.0668,0.0823
11,25,0,0,0.0349,0.0751,0.040999999999999995,0.0659,0.1132
11,30,0,0,0.0445,0.0971,0.0818,0.0625,0.0766
11,35,0,0,0.0384,0.07200000000000001,0.0481,0.065,0.1083
11,40,0,0,0.0486,0.0789,0.0604,0.0551,0.0803
11,45,0,0,0.0455,0.0689,0.0911,0.0642,0.09
11,50,0,0,0.0432,0.07,0.0702,0.068,0.099
11,55,0,0,0.0512,0.068,0.0729,0.0605,0.08900000000000001
12,0,0,0,0.0372,0.0656,0.0657,0.0574,0.0856
12,5,0,0,0.0387,0.0698,0.0707,0.0586,0.0713
12,10,0,0,0.0397,0.0531,0.0508,0.0558,0.085
12,15,0,0,0.0391,0.0633,0.049,0.0467,0.0711
12,20,0,0,0.0658,0.0514,0.0869,0.0607,0.0859
12,25,0,0,0.036000000000000004,0.0773,0.0737,0.0589,0.0772
12,30,0,0,0.0339,0.0578,0.0678,0.0596,0.0912
12,35,0,0,0.0516,0.0758,0.0413,0.0627,0.0713
12,40,0,0,0.0493,0.0718,0.0663,0.0608,0.0696
12,45,0,0,0.0474,0.0692,0.0721,0.0649,0.1131
12,50,0,0,0.0533,0.0651,0.0634,0.0628,0.07200000000000001
12,55,0,0,0.0481,0.0672,0.0463,0.0661,0.084
13,0,0,0,0.0394,0.0677,0.0525,0.0638,0.078
13,5,0,0,0.0446,0.0578,0.048,0.0734,0.0756
13,10,0,0,0.0312,0.0607,0.057999999999999996,0.066,0.0928
13,15,0,0,0.0461,0.059000000000000004,0.0524,0.0703,0.0903
13,20,0,0,0.05,0.0657,0.0369,0.069,0.081
13,25,0,0,0.0399,0.057,0.0617,0.0749,0.0872
13,30,0,0,0.0358,0.0592,0.064,0.0556,0.0885
13,35,0,0,0.0411,0.0671,0.071,0.0731,0.0771
13,40,0,0,0.0452,0.065,0.09,0.065,0.0814
13,45,0,0,0.0489,0.0563,0.0468,0.0684,0.0922
13,50,0,0,0.0441,0.0557,0.0581,0.0749,0.0835
13,55,0,0,0.035,0.0548,0.0784,0.0638,0.0895
14,0,0,0,0.0409,0.0484,0.0534,0.0696,0.0724
14,5,0,0,0.0422,0.0624,0.0561,0.0773,0.0975
14,10,0,0,0.0398,0.0716,0.0539,0.0785,0.0893
14,15,0,0,0.0519,0.0603,0.0632,0.0752,0.0819
14,20,0,0,0.0506,0.0678,0.0613,0.0747,0.1032
14,25,0,0,0.0413,0.0642,0.0655,0.0734,0.1084
14,30,0,0,0.0453,0.0631,0.0512,0.0692,0.0902
14,35,0,0,0.0441,0.0619,0.051,0.0745,0.1038
14,40,0,0,0.0519,0.068,0.0773,0.084,0.094
14,45,0,0,0.0444,0.0592,0.0534,0.0791,0.0914
14,50,0,0,0.0455,0.0729,0.0737,0.0778,0.0909
14,55,0,0,0.0437,0.0521,0.0645,0.0878,0.0792
15,0,0,0,0.0453,0.057,0.0663,0.08,0.10400000000000001
15,5,0,0,0.0408,0.0543,0.0433,0.0816,0.0835
15,10,0,0,0.035,0.0535,0.068,0.0864,0.0872
15,15,0,0,0.0477,0.0573,0.067,0.0807,0.0844
15,20,0,0,0.0457,0.0663,0.0797,0.079,0.1017
15,25,0,0,0.0477,0.0644,0.07,0.0764,0.106
15,30,0,0,0.0383,0.0611,0.0404,0.0759,0.0927
15,35,0,0,0.0439,0.07,0.0537,0.0752,0.0933
15,40,0,0,0.047,0.0608,0.0614,0.0664,0.1255
15,45,0,0,0.051,0.0564,0.057999999999999996,0.0798,0.1548
15,50,0,0,0.0505,0.0604,0.0596,0.0913,0.3408
15,55,0,0,0.0487,0.0562,0.0591,0.0818,0.2941
16,0,0,0,0.0427,0.0606,0.0693,0.08,0.31
16,5,0,0,0.0476,0.0634,0.0537,0.0748,0.3633
16,10,0,0,0.0521,0.0708,0.0619,0.0857,0.3311
16,15,0,0,0.0491,0.0765,0.0628,0.0853,0.3852
16,20,0,0,0.0451,0.0746,0.0576,0.0847,0.2875
16,25,0,0,0.0499,0.0758,0.05,0.0777,0.2335
16,30,0,0,0.0523,0.0694,0.0609,0.0767,0.3209
16,35,0,0,0.0395,0.0692,0.0352,0.0876,0.3038
16,40,0,0,0.0475,0.0785,0.0267,0.0859,0.2779
16,45,0,0,0.0538,0.065,0.047,0.0809,0.3275
16,50,0,0,0.0551,0.0756,0.0616,0.0824,0.3357
16,55,0,0,0.0437,0.0801,0.0562,0.0899,0.1999
17,0,0,0,0.0385,0.0657,0.0432,0.0888,0.3362
17,5,0,0,0.0449,0.0745,0.0507,0.0911,0.3628
17,10,0,0,0.0519,0.0719,0.0595,0.0949,0.2067
17,15,0,0,0.0514,0.0692,0.0661,0.0863,0.3153
17,20,0,0,0.0469,0.0688,0.0416,0.0986,0.3167
17,25,0,0,0.0438,0.07200000000000001,0.0551,0.0963,0.4296
17,30,0,0,0.0436,0.0727,0.0417,0.09300000000000001,0.3022
17,35,0,0,0.0349,0.0755,0.048,0.1006,0.2833
17,40,0,0,0.0361,0.0772,0.0549,0.0843,0.2656
17,45,0,0,0.033,0.0496,0.0563,0.0831,0.1521
17,50,0,0,0.051,0.0665,0.0616,0.1151,0.1456
17,55,0,0,0.0444,0.0622,0.0157,0.1184,0.2801
18,0,0,0,0.0438,0.0608,0.0435,0.1125,0.0799
18,5,0,0,0.0379,0.0713,0.0771,0.1252,0.0766
18,10,0,0,0.0459,0.0534,0.0625,0.1297,0.0765
18,15,0,0,0.0435,0.061,0.0592,0.1326,0.1153
18,20,0,0,0.0358,0.0521,0.0679,0.1334,0.0678
18,25,0,0,0.0654,0.0608,0.0662,0.1311,0.1043
18,30,0,0,0.0321,0.0607,0.0655,0.0893,0.0922
18,35,0,0,0.0445,0.0577,0.0731,0.0806,0.0975
18,40,0,0,0.0474,0.055999999999999994,0.0549,0.0799,0.0829
18,45,0,0,0.0364,0.0611,0.0464,0.0833,0.0947
18,50,0,0,0.0427,0.0585,0.0647,0.0759,0.0972
18,55,0,0,0.0359,0.0521,0.040999999999999995,0.0735,0.0914
19,0,0,0,0.0419,0.0592,0.0572,0.0682,0.0713
19,5,0,0,0.0356,0.0508,0.0634,0.0677,0.1058
19,10,0,0,0.0376,0.0688,0.0528,0.0708,0.0674
19,15,0,0,0.0303,0.0441,0.0514,0.0631,0.0664
19,20,0,0,0.0396,0.0468,0.0303,0.063,0.0633
19,25,0,0,0.0349,0.0601,0.0577,0.0626,0.1031
19,30,0,0,0.0348,0.0551,0.0392,0.0566,0.066
19,35,0,0,0.0395,0.0545,0.0527,0.053,0.0584
19,40,0,0,0.028999999999999998,0.0443,0.0678,0.0538,0.0791
19,45,0,0,0.0291,0.07200000000000001,0.036000000000000004,0.055999999999999994,0.0578
19,50,0,0,0.0371,0.0376,0.0572,0.0538,0.0479
19,55,0,0,0.0363,0.0496,0.0625,0.0458,0.045
20,0,0,0,0.0299,0.0362,0.0475,0.0502,0.0437
20,5,0,0,0.0284,0.0491,0.0399,0.0524,0.0392
20,10,0,0,0.0355,0.0396,0.037000000000000005,0.0464,0.0374
20,15,0,0,0.0308,0.0364,0.0422,0.0579,0.027000000000000003
20,20,0,0,0.0325,0.0494,0.0427,0.0367,0.0427
20,25,0,0,0.0301,0.033,0.0541,0.0359,0.0386
20,30,0,0,0.0318,0.0387,0.0416,0.0399,0.0298
20,35,0,0,0.0227,0.0346,0.025,0.0388,0.0389
20,40,0,0,0.0275,0.0466,0.0471,0.0356,0.0314
20,45,0,0,0.0285,0.0366,0.0445,0.0418,0.0369
20,50,0,0,0.0291,0.044000000000000004,0.0217,0.0378,0.0324
20,55,0,0,0.0271,0.0435,0.0463,0.0382,0.0369
21,0,0,0,0.0257,0.0424,0.0396,0.0365,0.0336
21,5,0,0,0.023,0.035,0.0374,0.0296,0.028999999999999998
21,10,0,0,0.036000000000000004,0.0373,0.0526,0.0346,0.0322
21,15,0,0,0.0348,0.0359,0.0439,0.0329,0.0265
21,20,0,0,0.0402,0.038,0.065,0.0348,0.0245
21,25,0,0,0.035,0.0397,0.0318,0.0264,0.0275
21,30,0,0,0.0365,0.0426,0.042,0.0282,0.017
21,35,0,0,0.0302,0.0318,0.0518,0.0274,0.0238
21,40,0,0,0.0298,0.031,0.0402,0.0221,0.0198
21,45,0,0,0.0278,0.0419,0.045,0.0289,0.0241
21,50,0,0,0.023,0.0349,0.0491,0.0183,0.0236
21,55,0,0,0.0291,0.0355,0.0238,0.0203,0.0208
22,0,0,0,0.0273,0.0321,0.0439,0.0219,0.0195
22,5,0,0,0.0252,0.032,0.0412,0.0239,0.0259
22,10,0,0,0.0217,0.0287,0.0374,0.0247,0.0212
22,15,0,0,0.0229,0.0333,0.0385,0.0203,0.0186
22,20,0,0,0.0216,0.0313,0.0348,0.0229,0.0149
22,25,0,0,0.0265,0.0279,0.0244,0.0208,0.0149
22,30,0,0,0.0226,0.0287,0.0331,0.0191,0.0163
22,35,0,0,0.0201,0.03,0.0468,0.0205,0.0179
22,40,0,0,0.0249,0.0244,0.0438,0.0183,0.0094
22,45,0,0,0.0231,0.027000000000000003,0.035,0.0125,0.0146
22,50,0,0,0.0242,0.0189,0.0462,0.0189,0.0098
22,55,0,0,0.0183,0.0229,0.0361,0.0163,0.0128
23,0,0,0,0.0133,0.0199,0.0324,0.013999999999999999,0.0099
23,5,0,0,0.0151,0.018000000000000002,0.0287,0.0137,0.0124
23,10,0,0,0.0149,0.0211,0.0353,0.0146,0.0099
23,15,0,0,0.0117,0.0194,0.0228,0.0124,0.0087
23,20,0,0,0.0114,0.019,0.0236,0.0129,0.0054
23,25,0,0,0.0117,0.0121,0.0202,0.0114,0.0066
23,30,0,0,0.0118,0.0188,0.0219,0.0111,0.0068
23,35,0,0,0.0118,0.0198,0.021,0.0114,0.006
23,40,0,0,0.0124,0.0131,0.0222,0.0088,0.0054
23,45,0,0,0.0109,0.0116,0.0244,0.0126,0.0068
23,50,0,0,0.0089,0.0165,0.0174,0.0101,0.0076
23,55,0,0,0.011000000000000001,0.0155,0.0181,0.0093,0.0067
0,0,1,0,0.0094,0.0139,0.0186,0.0059,0.006
0,5,1,0,0.0112,0.0115,0.0161,0.0074,0.005
0,10,1,0,0.008,0.0096,0.0174,0.0086,0.004
0,15,1,0,0.0082,0.0137,0.0172,0.0073,0.0046
0,20,1,0,0.0077,0.0185,0.0149,0.0074,0.0066
0,25,1,0,0.0076,0.0144,0.0102,0.0057,0.0031
0,30,1,0,0.0074,0.0136,0.0138,0.0057,0.0086
0,35,1,0,0.0084,0.0114,0.0104,0.004,0.0043
0,40,1,0,0.0066,0.0111,0.0146,0.0049,0.0065
0,45,1,0,0.0091,0.0112,0.0101,0.0062,0.006999999999999999
0,50,1,0,0.0053,0.0135,0.013999999999999999,0.0051,0.001
0,55,1,0,0.005,0.01,0.0112,0.004,0.0018
1,0,1,0,0.0071,0.0092,0.0119,0.0048,0.0071
1,5,1,0,0.0052,0.0091,0.0106,0.0055,0.0045
1,10,1,0,0.0044,0.0071,0.0124,0.0031,0.004
1,15,1,0,0.0045,0.0094,0.0125,0.006,0.0019
1,20,1,0,0.0035,0.0041,0.0109,0.0039,0.0038
1,25,1,0,0.0051,0.0081,0.0111,0.0046,0.0022
1,30,1,0,0.0046,0.016,0.0143,0.006,0.0069
1,35,1,0,0.0035,0.012,0.0135,0.0031,0.0035
1,40,1,0,0.005,0.0143,0.0097,0.0055,0.0013
1,45,1,0,0.0037,0.0096,0.0105,0.0063,0.0008
1,50,1,0,0.0051,0.0102,0.0122,0.0044,0.0014
1,55,1,0,0.0037,0.0064,0.0111,0.0022,0.0043
2,0,1,0,0.0042,0.0113,0.0108,0.0059,0.0043
2,5,1,0,0.0042,0.0063,0.0161,0.0041,0.0034
2,10,1,0,0.0033,0.009000000000000001,0.0112,0.0027,0.0031
2,15,1,0,0.0042,0.0113,0.0096,0.0018,0.0042
2,20,1,0,0.0037,0.0113,0.0103,0.0041,0.0013
2,25,1,0,0.004,0.0104,0.0107,0.0029,0.0037
2,30,1,0,0.0054,0.0098,0.0146,0.0048,0.0028
2,35,1,0,0.004,0.0108,0.0141,0.004,0.0017
2,40,1,0,0.0046,0.0124,0.0164,0.0053,0.0033
2,45,1,0,0.0031,0.0123,0.0162,0.005,0.0057
2,50,1,0,0.0049,0.0136,0.0122,0.0036,0.0029
2,55,1,0,0.0046,0.0154,0.0142,0.0032,0.0041
3,0,1,0,0.0036,0.0117,0.0154,0.0019,0.0046
3,5,1,0,0.0037,0.0114,0.0144,0.0021,0.0085
3,10,1,0,0.0063,0.013999999999999999,0.0163,0.0027,0.0027
3,15,1,0,0.0047,0.0157,0.0172,0.0075,0.0021
3,20,1,0,0.0041,0.0204,0.0195,0.0038,0.0059
3,25,1,0,0.0061,0.0194,0.0221,0.0028,0.0019
3,30,1,0,0.0073,0.0149,0.0181,0.0047,0.0076
3,35,1,0,0.0069,0.0225,0.0215,0.0015,0.0066
3,40,1,0,0.0087,0.0276,0.0283,0.008,0.0049
3,45,1,0,0.0078,0.0301,0.0247,0.0071,0.0076
3,50,1,0,0.0088,0.0229,0.0265,0.0061,0.0056
3,55,1,0,0.0082,0.0328,0.025,0.0056,0.0084
4,0,1,0,0.009000000000000001,0.0244,0.0309,0.006999999999999999,0.0056
4,5,1,0,0.0118,0.0213,0.0272,0.0072,0.013000000000000001
4,10,1,0,0.0117,0.0374,0.0384,0.0069,0.0083
4,15,1,0,0.0161,0.0299,0.0293,0.0036,0.0088
4,20,1,0,0.0136,0.0326,0.0341,0.0036,0.0125
4,25,1,0,0.0183,0.0362,0.0404,0.0095,0.0213
4,30,1,0,0.0164,0.0567,0.0306,0.0035,0.0204
4,35,1,0,0.0233,0.0432,0.0575,0.0041,0.0222
4,40,1,0,0.022000000000000002,0.0557,0.0738,0.0109,0.0242
4,45,1,0,0.0229,0.0578,0.0762,0.0107,0.0235
4,50,1,0,0.0233,0.0654,0.0702,0.0153,0.0266
4,55,1,0,0.0245,0.0482,0.0665,0.0137,0.0298
5,0,1,0,0.02,0.0536,0.1028,0.0127,0.0355
5,5,1,0,0.0261,0.0614,0.1131,0.0115,0.0333
5,10,1,0,0.031,0.0802,0.1202,0.0141,0.0372
5,15,1,0,0.0317,0.0872,0.1089,0.0128,0.0558
5,20,1,0,0.027999999999999997,0.0925,0.1679,0.0165,0.0541
5,25,1,0,0.0283,0.1197,0.1904,0.0125,0.0526
5,30,1,0,0.0295,0.1112,0.1619,0.0155,0.0674
5,35,1,0,0.0326,0.1109,0.163,0.019,0.0762
5,40,1,0,0.0364,0.147,0.1511,0.034,0.0635
5,45,1,0,0.0406,0.1381,0.1184,0.0276,0.0819
5,50,1,0,0.036000000000000004,0.1455,0.1673,0.035,0.0779
5,55,1,0,0.0344,0.154,0.1682,0.0269,0.0771
6,0,1,0,0.0351,0.1279,0.1495,0.0295,0.0904
6,5,1,0,0.0348,0.1529,0.1376,0.026000000000000002,0.1063
6,10,1,0,0.0286,0.1759,0.1181,0.0305,0.1065
6,15,1,0,0.0493,0.1581,0.1121,0.0344,0.1181
6,20,1,0,0.0437,0.1475,0.1069,0.0372,0.1321
6,25,1,0,0.046,0.1893,0.0835,0.0422,0.1191
6,30,1,0,0.0507,0.1894,0.0962,0.0406,0.1589
6,35,1,0,0.0628,0.1643,0.1206,0.0442,0.1202
6,40,1,0,0.0667,0.1297,0.0598,0.0464,0.1529
6,45,1,0,0.0645,0.1583,0.0592,0.0478,0.1444
6,50,1,0,0.0679,0.165,0.0928,0.0526,0.1486
6,55,1,0,0.0637,0.1835,0.076,0.0559,0.1618
7,0,1,0,0.0622,0.1884,0.0686,0.0499,0.1711
7,5,1,0,0.0759,0.1559,0.0895,0.0494,0.1212
7,10,1,0,0.0633,0.1445,0.1134,0.0442,0.1001
7,15,1,0,0.0851,0.1602,0.1228,0.0453,0.1031
7,20,1,0,0.1049,0.1393,0.128,0.0628,0.0883
7,25,1,0,0.1326,0.1423,0.1668,0.0653,0.0915
7,30,1,0,0.1467,0.1731,0.1776,0.0722,0.1101
7,35,1,0,0.1336,0.1493,0.20600000000000002,0.0721,0.08900000000000001
7,40,1,0,0.1914,0.1603,0.1222,0.0688,0.0918
7,45,1,0,0.2207,0.1657,0.1756,0.0767,0.0726
7,50,1,0,0.1724,0.147,0.1239,0.0817,0.0837
7,55,1,0,0.1361,0.1649,0.1862,0.0753,0.0724
8,0,1,0,0.1754,0.1498,0.2223,0.0715,0.0814
8,5,1,0,0.1711,0.1774,0.2025,0.0717,0.0874
8,10,1,0,0.1845,0.1659,0.1606,0.0732,0.0871
8,15,1,0,0.2193,0.1496,0.1809,0.0776,0.0939
8,20,1,0,0.1791,0.1787,0.1278,0.0741,0.094
8,25,1,0,0.16,0.1395,0.2151,0.0724,0.078
8,30,1,0,0.1998,0.149,0.1341,0.0703,0.1217
8,35,1,0,0.1695,0.1518,0.1637,0.0673,0.183
8,40,1,0,0.1632,0.1511,0.1557,0.0675,0.0888
8,45,1,0,0.1888,0.1397,0.1763,0.0659,0.1041
8,50,1,0,0.1945,0.1631,0.1831,0.0736,0.0974
8,55,1,0,0.1807,0.1626,0.1933,0.0654,0.0893
9,0,1,0,0.2115,0.1593,0.1791,0.0624,0.091
9,5,1,0,0.1538,0.158,0.1323,0.0624,0.0845
9,10,1,0,0.1793,0.1448,0.2024,0.0638,0.0849
9,15,1,0,0.1473,0.1918,0.1653,0.0588,0.0895
9,20,1,0,0.0592,0.1577,0.1327,0.0595,0.0968
9,25,1,0,0.0516,0.196,0.0827,0.0624,0.08800000000000001
9,30,1,0,0.0606,0.1882,0.0442,0.0671,0.1036
9,35,1,0,0.0587,0.2454,0.0836,0.0665,0.081
9,40,1,0,0.061,0.1507,0.0871,0.0564,0.1118
9,45,1,0,0.049,0.1521,0.0763,0.0736,0.0864
9,50,1,0,0.0487,0.1666,0.0564,0.0745,0.0889
9,55,1,0,0.0445,0.2153,0.0791,0.0666,0.0828
10,0,1,0,0.0498,0.1674,0.073,0.0653,0.0883
10,5,1,0,0.0538,0.0836,0.0679,0.057999999999999996,0.0834
10,10,1,0,0.0447,0.0822,0.0637,0.0607,0.0641
10,15,1,0,0.0313,0.0767,0.0608,0.0574,0.0869
10,20,1,0,0.0315,0.0691,0.0522,0.0597,0.0754
10,25,1,0,0.071,0.092,0.0711,0.0662,0.0988
10,30,1,0,0.0545,0.1389,0.0631,0.0627,0.0624
10,35,1,0,0.0468,0.1457,0.09,0.0564,0.0819
10,40,1,0,0.0518,0.1455,0.0628,0.0639,0.0725
10,45,1,0,0.0439,0.1315,0.0482,0.0713,0.0766
10,50,1,0,0.042,0.0788,0.0692,0.0554,0.0777
10,55,1,0,0.0413,0.0843,0.0559,0.0562,0.0724
11,0,1,0,0.0426,0.0688,0.0856,0.0589,0.0662
11,5,1,0,0.0375,0.0847,0.0693,0.0596,0.0687
11,10,1,0,0.0352,0.08800000000000001,0.0541,0.053,0.0694
11,15,1,0,0.0392,0.0925,0.0593,0.0604,0.0696
11,20,1,0,0.0457,0.0837,0.0786,0.0611,0.0672
11,25,1,0,0.0289,0.0806,0.0503,0.0552,0.0723
11,30,1,0,0.0376,0.0971,0.083,0.0673,0.0615
11,35,1,0,0.0409,0.0678,0.0523,0.063,0.0553
11,40,1,0,0.0508,0.0663,0.0811,0.0576,0.08199999999999999
11,45,1,0,0.0475,0.0708,0.0827,0.0683,0.0715
11,50,1,0,0.0441,0.0555,0.0417,0.059000000000000004,0.0587
11,55,1,0,0.0394,0.0719,0.0302,0.0623,0.0694
12,0,1,0,0.0393,0.0542,0.0583,0.0605,0.0631
12,5,1,0,0.0427,0.065,0.0596,0.0556,0.0607
12,10,1,0,0.0443,0.0622,0.0255,0.0607,0.0696
12,15,1,0,0.0366,0.0676,0.0759,0.0705,0.0543
12,20,1,0,0.0445,0.0583,0.076,0.0672,0.0613
12,25,1,0,0.0423,0.0551,0.0757,0.0595,0.0575
